STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00267192,1970-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",332.4,0,1.4,"1,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",14,"1,0",0,",0",25,",0",1,",0",0,0,0,0,-8.3,"1,0,25,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,06,",32.2,",0,10,",143.2,"5,,,0",138.5,0,138,",0",0,0,0,0,0.8,",,,0",0,",,,0",13.66,-3.479,,,"1,0",26.81,",,,0",0.51,"1,,,0",2082,",,,0"
USC00267192,1970-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",332.4,0,0,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",11,",0",0,",0",0,0,0,0,-15,",0,28,",0,",,0,31,+",0,",,0,31,+",2.5,",,0,23,",31.1,",0,04,+",0,0,473.7,0,335.2,",0",0,0,0,0,6.6,",,,0",0,",,,0",7.52,-3.464,,,",0",19.15,",,,0",-4.12,",,,0",,
USC00267192,1970-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",332.4,0,0,",0",9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",21,",0",0,",0",0,",0",0,",0",0,0,0,0,-12.8,",0,14,+",0,",,0,30,+",0,",,0,30,+",12.2,",,0,26,",18.3,",0,24,",0,0,878.1,0,404.4,",0",0,0,0,0,20.5,",,,0",0,",,,0",4.85,0.419,,,",0",12.93,",,,0",-3.23,",,,0",,
USC00267192,1970-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",332.4,0,0,",0",11,",0",3,",0",0,",0",0,0,0,0,0,",0",28,",0",7,",0",0,",0",0,",0",0,0,0,0,-17.2,",0,23,",0,0,0,0,4.8,",,0,09,",12.2,",0,07,",0,0,1483.9,0,605.8,",0",0,0,0,0,22.3,",,,0",0,0,-1.21,-1.433,,,",0",4.83,",,,0",-7.25,",,,0",,
USC00267192,1971-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",0,",0",0,",0",0,0,2,",0",4,",0",29,",0",6,",0",0,",0",0,",0",0,0,0,0,-23.9,",0,04,",0,0,38,",,0,13,",1.3,",,0,07,",19.4,",0,19,+",0,0,2040.4,0,556.5,",0",0,0,0,0,2.3,",,,0",63,",,,0",0.38,0.652,,,",0",8.54,",,,0",-7.77,",,,0",,
USC00267192,1971-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",1,",0",0,",0",0,"2,0",2,",0",0,",0",26,",0",1,",0",0,",0",0,",0",0,0,0,0,-13.9,",0,07,+",0,"2,,0,28,+",51,",,0,28,",3.8,",,0,28,",20,",0,13,",0,0,2485.4,0,445,",0",0,0,0,0,5.1,",,,0",76,",,,0",2.44,0.221,,,",0",11.32,",,,0",-6.44,",,,0",,
USC00267192,1971-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",8,",0",2,",0",0,",0",0,0,0,0,2,",0",21,",0",1,",0",2,",0",0,",0",0,0,0,0,-23.3,",0,01,",0,0,0,0,6.1,",,0,23,",23.9,",0,30,",0,0,2908.9,0,423.5,",0",0,0,0,0,12.2,",,,0",0,0,4.67,-0.045,,,",0",13.87,",,,0",-4.53,",,,0",,
USC00267192,1971-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",20,",0",0,",0",4,",0",0,",0",0,0,0,0,-8.9,",0,01,",0,",,0,30,+",0,",,0,30,+",13.5,",,0,07,",24.4,",0,05,",0,0,3212,0,303.1,",0",0,0,0,0,26.2,",,,0",0,",,,0",8.23,-1.039,,,",0",17.42,",,,0",-0.96,",,,0",,
USC00267192,1971-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",12,",0",8,",0",1,",0",0,",0",0,",0",0,",0",5,",0",0,",0",17,",0",0,",0",0,0,0,0,-3.9,",0,18,",0,",,0,31,+",0,",T,0,30,+",28.4,",,0,08,",26.7,",0,25,",140.5,"1,,,0",3398.2,0,186.2,",0",0,0,0,0,75.8,",,,0",0,",T,,0",12.33,-1.541,,,",0",20.91,",,,0",3.74,",,,0",2846,",,,0"
USC00267192,1971-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",29,0,29,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",28,",0",6,",0",0,0,0,0,-0.6,",0,02,",0,",,0,30,+",0,",,0,30,+",8.9,",,0,26,",34.4,",0,21,",184.1,"2,,,0",3454.1,0,55.9,",0",0,0,0,0,19.9,",,,0",0,",,,0",17.44,-1.071,,,",0",27.61,",,,0",7.26,",,,0",1929,",,,0"
USC00267192,1971-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",196.9,0,167.9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",0,0,0,0,2.8,",0,12,",0,",,0,31,+",0,",,0,31,+",1.3,",,0,31,",39.4,",0,30,+",255.8,",,,0",1.4,0,1.4,",0",0,0,0,0,2.1,",,,0",0,",,,0",23.7,0.740,,,",0",35.12,",,,0",12.28,",,,0",2153,",,,0"
USC00267192,1971-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",367.8,0,170.9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",27,",0",0,0,0,0,3.9,",0,31,",0,",,0,31,+",0,",,0,31,+",2,",,0,04,",38.9,",0,12,+",239.7,"1,,,0",2.5,0,1.1,",0",0,0,0,0,3.8,",,,0",0,",,,0",23.81,2.429,,,",0",35.66,",,,0",11.96,",,,0",1977,",,,0"
USC00267192,1971-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",389.9,0,22.1,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",24,",0",6,",0",0,0,0,0,-5.6,",0,19,",0,",,0,30,+",0,",T,0,30,",4.3,",,0,30,",35.6,",0,13,",0,0,124.5,0,122,",0",0,0,0,0,5.3,",,,0",0,",T,,0",15,-2.139,,,",0",26.49,",,,0",3.51,",,,0",2600,",,,0"
USC00267192,1971-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",389.9,0,0,",0",5,",0",1,",0",0,",0",0,",0",0,"3,0",0,",0",22,",0",0,",0",12,",0",0,",0",0,0,0,0,-9.4,",0,30,+",0,",,0,31,+",0,"3,,0,31,+",4.6,",,0,16,",30,",0,11,+",0,0,435.6,0,311.1,",0",0,0,0,0,6.7,",,,0",0,"3,,,0",8.3,-2.684,,,",0",18.22,",,,0",-1.62,",,,0",,
USC00267192,1971-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",389.9,0,0,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",24,",0",0,",0",0,",0",0,",0",0,0,0,0,-14.4,",0,06,",0,",,0,30,+",0,",T,0,18,",8.4,",,0,12,",20.6,",0,10,",0,0,885.3,0,449.7,",0",0,0,0,0,19.7,",,,0",0,",T,,0",3.34,-1.091,,,",0",11.55,",,,0",-4.87,",,,0",,
USC00267192,1971-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",389.9,0,0,",0",11,",0",5,",0",0,",0",0,0,0,0,3,",0",30,",0",5,",0",0,",0",0,",0",0,0,0,0,-19.4,",0,13,",0,0,0,0,11.7,",,0,26,",9.4,",0,22,",0,0,1557,0,671.7,",0",0,0,0,0,39.2,",,,0",0,0,-3.33,-3.553,,,",0",3.21,",,,0",-9.88,",,,0",,
USC00267192,1972-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",1,",0",0,",0",0,0,0,0,3,",0",27,",0",9,",0",0,",0",0,",0",0,0,0,0,-24.4,",0,04,",0,0,0,0,2.5,",,0,19,",13.3,",0,23,+",0,0,2224.3,0,667.3,",0",0,0,0,0,4.6,",,,0",0,0,-3.19,-2.918,,,",0",3.22,",,,0",-9.61,",,,0",,
USC00267192,1972-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",5,",0",1,",0",0,",0",0,",0",0,",0",1,",0",24,",0",1,",0",0,",0",0,",0",0,0,0,0,-17.8,",0,02,",0,",,0,29,+",0,",T,0,25,+",5.6,",,0,25,",18.9,",0,28,+",0,0,2654.6,0,430.3,",0",0,0,0,0,9.7,",,,0",0,",T,,0",3.49,1.271,,,",0",11.51,",,,0",-4.52,",,,0",,
USC00267192,1972-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",9,",0",0,",0",0,0,0,0,-12.8,",0,28,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",27.2,",0,10,",0,0,2977.8,0,323.2,",0",0,0,0,0,0,",,,0",0,",,,0",7.91,3.195,,,",0",18.2,",,,0",-2.38,",,,0",,
USC00267192,1972-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",21,",0",0,"1,0",6,"1,0",0,"1,0",0,0,0,0,-13.3,",0,13,",0,",,0,30,+",0,",,0,30,+",5.3,",,0,02,",25.6,"1,0,28,",0,0,3268.2,0,290.4,"1,0",0,0,0,0,11.9,",,,0",0,",,,0",8.32,-0.949,,,"1,0",18.17,"1,,,0",-1.53,",,,0",,
USC00267192,1972-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",20.8,0,20.8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",25,",0",4,",0",0,0,0,0,-3.3,",0,11,+",0,",,0,31,+",0,",,0,31,+",0.3,",,0,20,+",34.4,",0,28,",201.7,"1,,,0",3402,0,133.8,",0",0,0,0,0,0.6,",,,0",0,",,,0",14.69,0.819,,,",0",25.83,",,,0",3.55,",,,0",2215,",,,0"
USC00267192,1972-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",82.7,0,61.9,",0",7,",0",6,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",28,",0",12,",0",0,0,0,0,-0.6,",0,11,",0,",,0,30,+",0,",,0,30,+",13.2,",,0,09,",38.3,",0,30,",214.6,",,,0",3427.3,0,25.3,",0",0,0,0,0,45.8,",,,0",0,",,,0",19.56,1.049,,,",0",29.65,",,,0",9.46,",,,0",1852,"1,,,0"
USC00267192,1972-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",237.4,0,154.7,"1,0",1,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",0,",0",31,",0",28,",0",0,0,0,0,4.4,"1,0,07,",0,",,0,31,+",0,",,0,31,+",0.3,",,0,30,",39.4,",0,29,",320.5,",,,0",2.2,0,2.2,",0",0,0,0,0,0.3,",,,0",0,",,,0",23.37,0.410,,,"1,0",35.27,",,,0",11.46,"1,,,0",2532,",,,0"
USC00267192,1972-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",379.5,0,142.1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",24,",0",0,0,0,0,2.2,",0,16,",0,",,0,31,+",0,",,0,31,+",0.8,",,0,19,",39.4,",0,09,+",307,",,,0",5.8,0,3.6,",0",0,0,0,0,0.8,",,,0",0,",,,0",22.8,1.419,,,",0",33.95,",,,0",11.65,",,,0",2771,",,,0"
USC00267192,1972-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",400.3,0,20.8,",0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",27,",0",3,",0",0,0,0,0,-2.2,",0,24,+",0,",,0,30,+",0,",,0,30,+",7.1,",,0,27,",33.3,",0,03,",146.6,"3,,,0",88.3,0,82.5,",0",0,0,0,0,22,",,,0",0,",,,0",16.28,-0.859,,,",0",26.7,",,,0",5.85,",,,0",1679,",,,0"
USC00267192,1972-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",404.5,0,4.2,"1,0",5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",13,",0",0,"1,0",15,"1,0",0,"1,0",0,0,0,0,-12.2,",0,31,",0,",,0,31,+",0,",,0,31,+",7.4,",,0,04,",28.3,"1,0,04,",0,0,318.3,0,230,"1,0",0,0,0,0,18.9,",,,0",0,",,,0",10.81,-0.174,,,"1,0",19.96,"1,,,0",1.65,",,,0",2390,",,,0"
USC00267192,1972-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",404.5,0,0,"1,0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,"1,0",0,"1,0",0,"1,0",0,0,0,0,-11.1,",0,23,",0,",,0,30,+",0,",,0,30,+",11.9,",,0,04,",15.6,"1,0,29,",0,0,749,0,430.7,"1,0",0,0,0,0,31.2,",,,0",0,",,,0",3.38,-1.051,,,"1,0",9.85,"1,,,0",-3.09,",,,0",,
USC00267192,1972-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",404.5,0,0,",0",9,",0",1,",0",0,",0",0,0,0,0,8,",0",28,",0",10,",0",0,",0",0,",0",0,0,0,0,-30.6,",0,11,",0,0,0,0,2.8,",,0,08,",13.3,",0,03,",0,0,1436.4,0,687.4,",0",0,0,0,0,9.8,",,,0",0,0,-3.84,-4.063,,,",0",2.88,",,,0",-10.57,",,,0",,
USC00267192,1973-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",8,",0",6,",0",0,",0",0,0,0,0,1,",0",30,",0",5,",0",0,",0",0,",0",0,0,0,0,-18.9,",0,07,",0,0,0,0,8.4,",,0,08,",12.8,",0,15,+",0,0,2089.8,0,653.4,",0",0,0,0,0,33.8,",,,0",0,0,-2.75,-2.478,,,",0",3.82,",,,0",-9.31,",,,0",,
USC00267192,1973-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-11.1,",0,01,",0,",,0,28,+",0,",,0,28,+",4.3,",,0,28,+",15,",0,23,",0,0,2519.1,0,429.3,",0",0,0,0,0,16.3,",,,0",0,",,,0",3,0.781,,,",0",9.38,",,,0",-3.38,",,,0",,
USC00267192,1973-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",9,",0",3,",0",0,",0",0,0,0,0,0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-8.9,",0,18,",0,0,0,0,12.2,",,0,04,",16.7,",0,25,",0,0,2956.6,0,437.5,",0",0,0,0,0,27.6,",,,0",0,0,4.22,-0.495,,,",0",11.48,",,,0",-3.04,",,,0",,
USC00267192,1973-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",4,",0",3,",0",0,",0",0,"1,0",0,"1,0",0,",0",20,",0",0,",0",11,",0",0,",0",0,0,0,0,-9.4,",0,08,",0,"1,,0,30,+",0,"1,,0,30,+",8.4,",,0,01,",26.7,",0,26,",0,0,3261.5,0,304.9,",0",0,0,0,0,22.3,",,,0",0,"1,,,0",8.17,-1.099,,,",0",17.67,",,,0",-1.33,",,,0",,
USC00267192,1973-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",19.2,0,19.2,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",24,",0",4,",0",0,0,0,0,-2.8,",0,05,",0,",,0,31,+",0,",,0,31,+",10.7,",,0,05,",33.9,",0,18,",178.7,"2,,,0",3368.9,0,107.4,",0",0,0,0,0,20.2,",,,0",0,",,,0",15.49,1.619,,,",0",26.21,",,,0",4.76,",,,0",2212,",,,0"
USC00267192,1973-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",91.8,0,72.6,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",16,",0",0,0,0,0,0.6,",0,18,",0,",,0,30,+",0,",,0,30,+",15.2,",,0,01,",37.8,",0,27,+",236.8,",,,0",3403.4,0,34.5,",0",0,0,0,0,18.2,",,,0",0,",,,0",19.6,1.089,,,",0",30.77,",,,0",8.43,",,,0",1937,",,,0"
USC00267192,1973-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",237.8,0,146,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",25,",0",0,0,0,0,5,",0,02,",0,",,0,31,+",0,",,0,31,+",1.3,",,0,13,",38.9,",0,31,+",273.1,",,,0",1.1,0,1.1,",0",0,0,0,0,1.3,",,,0",0,",,,0",23.01,0.050,,,",0",35.01,",,,0",11.01,",,,0",2172,",,,0"
USC00267192,1973-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",337.3,0,99.5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",31,",0",23,",0",0,0,0,0,-1.1,",0,23,",0,",,0,31,+",0,",,0,31,+",2,",,0,04,",37.8,",0,02,+",222.9,",,,0",13.9,0,12.8,",0",0,0,0,0,2,",,,0",0,",,,0",21.13,-0.251,,,",0",33.15,",,,0",9.11,",,,0",1673,",,,0"
USC00267192,1973-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",346.5,0,9.2,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",27,",0",7,",0",0,0,0,0,-3.3,",0,02,",0,",,0,30,+",0,",,0,30,+",3.6,",,0,20,",33.9,",0,06,",157.3,",,,0",107.9,0,94,",0",0,0,0,0,5.2,",,,0",0,",,,0",15.51,-1.629,,,",0",27.68,",,,0",3.34,",,,0",1815,",,,0"
USC00267192,1973-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",346.5,0,0,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",15,",0",0,",0",0,0,0,0,-8.3,",0,31,",0,",,0,31,+",0,",,0,31,+",10.2,",,0,09,",28.3,",0,18,+",0,0,378.9,0,271,",0",0,0,0,0,13.3,",,,0",0,",,,0",9.59,-1.394,,,",0",21.05,",,,0",-1.87,",,,0",1552,",,,0"
USC00267192,1973-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",346.5,0,0,",0",9,",0",1,",0",0,",0",0,0,1,"3,0",0,",0",21,",0",0,",0",0,",0",0,",0",0,0,0,0,-13.9,",0,04,",0,0,25,"3,,0,26,",7.4,",,0,18,",20,",0,10,",0,0,780.8,0,401.9,",0",0,0,0,0,15.4,",,,0",25,"3,,,0",4.94,0.509,,,",0",11.15,",,,0",-1.28,",,,0",,
USC00267192,1973-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",346.5,0,0,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",0,0,0,0,-10.6,",0,19,",0,",,0,31,+",0,",,0,31,+",8.1,",,0,22,",15.6,",0,29,",0,0,1258.3,0,477.5,",0",0,0,0,0,26.8,",,,0",0,",,,0",2.93,2.707,,,",0",9.55,",,,0",-3.69,",,,0",,
USC00267192,1974-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",10,",0",3,",0",0,",0",0,0,0,0,5,",0",27,",0",11,",0",0,",0",0,",0",0,0,0,0,-21.1,",0,09,",0,0,0,0,4.1,",,0,19,",16.7,",0,16,",0,0,1870.6,0,612.3,",0",0,0,0,0,16.1,",,,0",0,0,-1.42,-1.148,,,",0",5.05,",,,0",-7.88,",,,0",,
USC00267192,1974-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",3,",0",1,",0",0,",0",0,",0",0,"2,0",0,",0",27,",0",0,",0",0,",0",0,",0",0,0,0,0,-12.8,",0,23,+",0,",,0,28,+",0,"2,,0,28,+",2.8,",,0,19,",15,",0,28,",0,0,2336.8,0,466.2,",0",0,0,0,0,5.6,",,,0",0,"2,,,0",1.68,-0.539,,,",0",10.46,",,,0",-7.09,",,,0",,
USC00267192,1974-03,3,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",9,",0",3,",0",0,",0",0,",0",0,"1,0",0,"1,0",17,"1,0",0,",0",0,",0",0,",0",0,0,0,0,-11.1,"1,0,04,",0,",,0,31,+",0,"1,,0,31,+",6.1,",,0,08,",20.6,",0,16,+",0,0,2672.7,0,335.9,",0",0,0,0,0,19.5,",,,0",0,"1,,,0",7.18,2.465,,,"1,0",15.33,",,,0",-0.98,"1,,,0",,
USC00267192,1974-04,4,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",8,",0",0,",0",0,0,0,0,-10,",0,04,",0,",,0,30,+",0,",,0,30,+",13.2,",,0,19,",25.6,",0,18,",0,0,2989.1,0,316.4,",0",0,0,0,0,29.6,",,,0",0,",,,0",7.79,-1.479,,,",0",17.3,",,,0",-1.73,",,,0",,
USC00267192,1974-05,5,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",11.7,0,11.7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",6,",0",0,",0",26,",0",3,",0",0,0,0,0,-6.1,",0,18,",0,",,0,31,+",0,",,0,31,+",0.3,",,0,27,",35.6,",0,27,",166.8,"5,,,0",3119.2,0,130.1,",0",0,0,0,0,0.3,",,,0",0,",,,0",14.51,0.639,,,",0",25.24,",,,0",3.79,",,,0",2386,",,,0"
USC00267192,1974-06,6,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",93.6,0,81.9,"1,0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",3,",0",0,"1,0",29,"1,0",21,"1,0",0,0,0,0,-1.1,",0,09,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",39.4,"1,0,30,",249.6,"2,,,0",3138.9,0,19.7,"1,0",0,0,0,0,0,",,,0",0,",,,0",20.4,1.889,,,"1,0",33.56,"1,,,0",7.24,",,,0",2055,",,,0"
USC00267192,1974-07,7,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",230.9,0,137.3,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",29,",0",25,",0",0,0,0,0,0,",0,11,",0,",,0,31,+",0,",,0,31,+",13.5,",,0,10,",39.4,",0,29,",268.8,",,,0",18.6,0,18.6,",0",0,0,0,0,22.5,",,,0",0,",,,0",22.16,-0.800,,,",0",34.11,",,,0",10.22,",,,0",1807,",,,0"
USC00267192,1974-08,8,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",328.1,0,97.2,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",24,",0",0,0,0,0,1.7,",0,21,",0,",,0,31,+",0,",,0,31,+",12.7,",,0,06,",37.8,",0,05,",227.9,",,,0",23.9,0,5.3,",0",0,0,0,0,13,",,,0",0,",,,0",21.3,-0.081,,,",0",33.57,",,,0",9.03,",,,0",1792,",,,0"
USC00267192,1974-09,9,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",362.2,0,34.1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",30,",0",13,",0",0,0,0,0,-5.6,",0,28,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",35,",0,03,",206.6,",,,0",72,0,48.1,",0",0,0,0,0,0,",,,0",0,",,,0",17.87,0.731,,,",0",30.85,",,,0",4.88,",,,0",2189,",,,0"
USC00267192,1974-10,10,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",362.5,0,0.3,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",18,",0",0,",0",0,0,0,0,-6.7,",0,21,",0,",,0,31,+",0,",,0,31,+",12.4,",,0,29,",30.6,",0,01,",0,0,301.2,0,229.2,",0",0,0,0,0,42.7,",,,0",0,",,,0",10.95,-0.034,,,",0",21.41,",,,0",0.48,",,,0",2123,",,,0"
USC00267192,1974-11,11,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",362.5,0,0,"1,0",2,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",25,"1,0",0,",0",0,",0",0,",0",0,0,0,0,-12.8,"1,0,29,",0,",,0,30,+",0,",,0,30,+",1.5,",,0,01,",18.9,",0,15,+",0,0,706.5,0,405.3,",0",0,0,0,0,2,",,,0",0,",,,0",4.37,-0.061,,,"1,0",13.54,",,,0",-4.79,"1,,,0",,
USC00267192,1974-12,12,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",362.5,0,0,",0",10,",0",5,",0",0,",0",0,0,0,0,0,",0",29,",0",6,",0",0,",0",0,",0",0,0,0,0,-17.2,",0,29,",0,0,0,0,11.9,",,0,14,",12.2,",0,03,",0,0,1289.5,0,583,",0",0,0,0,0,35.6,",,,0",0,0,-0.47,-0.693,,,",0",5.83,",,,0",-6.78,",,,0",,
USC00267192,1975-01,1,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,"1,0",8,",0",1,",0",0,",0",0,0,0,0,3,",0",31,",0",3,"1,0",0,"1,0",0,"1,0",0,0,0,0,-23.9,",0,02,+",0,0,0,0,6.9,",,0,08,",13.9,"1,0,25,",0,0,1865.4,0,575.9,"1,0",0,0,0,0,11.4,",,,0",0,0,-0.73,-0.458,,,"1,0",6.43,"1,,,0",-7.89,",,,0",,
USC00267192,1975-02,2,40.4661,-118.3047,1260.3,"RYE PATCH DAM, NV US",0,0,0,",0",11,",0",5,",0",0,",0",3,"2,0",2,",0",0,",0",24,",0",0,",0",0,",0",0,",0",0,0,0,0,-15.6,",0,15,",76,"2,,0,19,+",64,",,0,19,+",4.3,",,0,10,",18.3,",0,28,",0,0,2333.4,0,468,",0",0,0,0,0,24,",,,0",128,",,,0",1.62,-0.599,,,",0",7.89,",,,0",-4.65,",,,0",,
