"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024216","1900-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1900-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,6,08,","","","","","","","1.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1900-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","3",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6",",,6,05,","","","","","","","5.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1900-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4",",,6,03,","","","","","","","76.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1900-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7",",,6,21,","","","","","","","84.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1900-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","10","","","","","","","","","","","","24.4",",,6,15,","","","","","","","55.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","12",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6",",,6,05,","","","","","","","146.1",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5",",,6,11,","","","","","","","3.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1",",,6,29,","","","","","","","51.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1",",,6,21,","","","","","","","10.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,25,","","","","","","","0.0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,31,","","","","","","","0.0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2",",,6,22,","","","","","","","46.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","6",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5",",,6,27,","","","","","","","52.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5",",,6,29,","","","","","","","107.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1901-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","5",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0",",,6,06,","","","","","","","39.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","4","","","","","","","","","","","","17.8",",,6,02,","","","","","","","50.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","22",",6","18",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7",",,6,24,","","","","","","","308.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6",",,6,02,","","","","","","","100.1",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","12",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3",",,6,07,","","","","","","","71.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","6",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7",",,6,13,","","","","","","","25.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1",",,6,22,","","","","","","","87.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1902-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","12",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7",",,6,09,","","","","","","","168.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","6","","","","","","","","","","","","16.8",",,6,23,","","","","","","","66.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,6,08,","","","","","","","38.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","15",",6","13",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","32.5",",,6,13,","","","","","","","125.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6",",,6,10,","","","","","","","9.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2",",,6,23,","","","","","","","26.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3",",,6,29,","","","","","","","0.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-09","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8",",,6,10,","","","","","","","11.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","13",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1",",,6,20,","","","","","","","202.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1903-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","7",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","36.8",",,6,17,","","","","","","","90.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","7",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7",",,6,04,","","","","","","","41.1",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","13",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3",",,6,12,","","","","","","","163.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-03","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","21",",6","13",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8",",,6,10,","","","","","","","211.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-04","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","9",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3",",,6,15,","","","","","","","73.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-05","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","1",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0",",,6,18,","","","","","","","1.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-06","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",T,6,29,+","","","","","","","0.0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-07","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0",",,6,08,","","","","","","","2.8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-08","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,6,31,+","","","","","","","0.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-10","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1",",,6,11,","","","","","","","89.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-11","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","25.4",",,6,27,","","","","","","","56.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1904-12","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","11",",6","8",",6","1",",6","","","","","","","","","","","","","","","5","","","","","","","","","","","","46.2",",,6,31,","","","","","","","99.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1905-01","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","11",",6","10",",6","2",",6","","","","","","","","","","","","","","","3","","","","","","","","","","","","43.7",",,6,14,","","","","","","","180.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024216","1905-02","40.1519","-122.2536","107.6","RED BLUFF MUNICIPAL AIRPORT, CA US","","","","","","","9",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1",",,6,02,","","","","","","","84.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
